-0.821537	-0.880824	-0.987179	-0.800844	-0.814628	-0.877548	-0.823236	-0.802632	-0.831099	-0.715371	-0.803309	-0.806761	-0.742494	-0.737133	-0.533398	-0.672149	-0.774752	-0.827083	-0.651451	-0.812153	-0.854934	-0.842163	-0.787766	-0.974878	-0.829344	-0.899746	-0.59717	-0.785807	-0.682654	-0.816657	-0.843007	-1.07439	-1.01442	-0.856557	-0.895532	-0.959542	-0.999398	-1.05481	-1.01587	-0.961552	-0.844341	-0.812081	-0.913526	-0.943777	-1.02953	-1.03792	-1.01528	-0.985116	-0.924103	-1.0567	-1.04289	-1.02186	-1.062	-0.94807	-1.01917	-0.981819	-1.01482	-1.23219	-0.896708	-1.00389	-1.10818	-0.944172	-0.891408	-1.01624	-0.752621	-0.981003	-0.93072	-1.0015	-1.03483	-0.907267	-0.990458	-0.807803	-1.10413	-0.94525	-0.718651	-1.06976	-0.921889	-0.990835	-0.929768	-1.06941	-0.894301	-0.997758	-0.87726	-0.974972	-0.82534	-0.951458	-1.03179	-0.853145	-0.956611	-1.03913	-0.917256	-0.868238	-0.917157	-0.693561	-0.96688	-1.04196	-0.923489	-0.864326	-0.992793	-0.939046	-0.864396	-0.630699	-1.04617	-0.829211	-0.968027	-0.869994	-0.948877	-1.01199	-0.682005	-1.04789	-0.861248	-1.10278	-0.872744	-0.927957	-1.04878	-0.977709	-0.931349	-0.986105	-0.901235	-0.769111	-0.971614	-0.768997	-0.856943	-0.661704	-0.921808	-0.932047	-0.780099	-1.00723	-0.799046	-0.737618	-0.842447	-0.807781	-0.821005	-0.779199	-0.891847	-0.929148	-0.718591	-0.886498	-0.688248	-0.660938	-0.152575	-0.644387	-0.839992	-0.863441	-0.626676	-0.696811	-0.725723	-0.795772	-0.833614	-0.782813	
-0.774448	-0.676562	-0.793252	-0.646398	-0.666725	-0.705216	-0.648761	-0.578585	-0.635244	-0.541744	-0.592863	-0.591752	-0.544269	-0.538338	-0.32721	-0.581483	-0.603424	-0.602012	-0.345952	-0.642244	-0.673279	-0.660354	-0.632055	-0.730586	-0.591018	-0.728773	-0.642945	-0.603961	-0.488933	-0.674836	-0.450132	-0.902557	-0.834722	-0.666968	-0.738057	-0.782055	-0.822136	-0.843691	-0.800861	-0.701632	-0.761009	-0.644326	-0.707116	-0.69725	-0.75594	-0.754878	-0.820952	-0.816491	-0.729604	-0.876935	-0.855659	-0.870311	-0.836997	-0.785048	-0.854421	-0.822321	-0.842882	-1.11522	-0.748476	-0.813094	-0.95	-0.727052	-0.695448	-0.880628	-0.598417	-0.820339	-0.74095	-0.836181	-0.873533	-0.740667	-0.862836	-0.542833	-0.880469	-0.791259	-0.385263	-0.868787	-0.749805	-0.812469	-0.752647	-0.867459	-0.702282	-0.76362	-0.65516	-0.765045	-0.651325	-0.826789	-0.828701	-0.694074	-0.774613	-0.862749	-0.733636	-0.693687	-0.776639	-0.531756	-0.789437	-0.84926	-0.760783	-0.71525	-0.804553	-0.800003	-0.585459	-0.45123	-0.835536	-0.663532	-0.787847	-0.620742	-0.759631	-0.818785	-0.500945	-0.901428	-0.732524	-0.957789	-0.724049	-0.793977	-0.799738	-0.792039	-0.738841	-0.793949	-0.680834	-0.533901	-0.789799	-0.706874	-0.718325	-0.521238	-0.773562	-0.761072	-0.599768	-0.83995	-0.613395	-0.527094	-0.673693	-0.634677	-0.478843	-0.640159	-0.669737	-0.780447	-0.550246	-0.738579	-0.523947	-0.509339	-0.193272	-0.45736	-0.606467	-0.611325	-0.460224	-0.52997	-0.474362	-0.642986	-0.57138	-0.572145	
-0.563467	-0.453554	-0.560657	-0.436531	-0.528381	-0.5238	-0.498305	-0.31372	-0.423856	-0.370948	-0.369054	-0.400165	-0.333258	-0.302533	-0.0687406	-0.375317	-0.431784	-0.363903	-0.202869	-0.415	-0.449768	-0.455852	-0.495645	-0.393364	-0.357602	-0.552638	-0.540467	-0.429714	-0.265676	-0.497268	-0.22483	-0.620291	-0.614962	-0.456789	-0.546736	-0.558769	-0.608528	-0.644985	-0.530951	-0.452985	-0.669836	-0.469339	-0.413558	-0.453349	-0.43759	-0.552287	-0.621306	-0.594339	-0.507737	-0.674056	-0.670431	-0.703599	-0.575886	-0.675048	-0.654016	-0.652142	-0.624423	-0.973014	-0.594631	-0.624726	-0.72947	-0.506011	-0.479826	-0.677081	-0.42761	-0.634555	-0.543578	-0.634547	-0.714733	-0.567675	-0.734264	-0.438174	-0.644439	-0.6169	-0.165764	-0.668216	-0.618301	-0.555872	-0.571867	-0.668223	-0.48563	-0.51774	-0.513145	-0.577613	-0.55796	-0.679216	-0.627749	-0.570783	-0.563366	-0.646583	-0.5802	-0.477599	-0.603613	-0.334749	-0.64205	-0.627224	-0.615523	-0.46508	-0.578031	-0.589133	-0.349321	-0.315726	-0.620959	-0.493019	-0.604615	-0.395594	-0.547961	-0.617252	-0.263474	-0.709621	-0.562979	-0.728169	-0.52371	-0.654695	-0.59178	-0.645308	-0.498432	-0.490032	-0.433763	-0.336686	-0.597887	-0.574142	-0.57634	-0.337378	-0.580918	-0.562183	-0.408669	-0.629859	-0.421907	-0.462585	-0.465511	-0.420306	-0.129872	-0.442819	-0.425042	-0.564658	-0.377786	-0.553781	-0.301795	-0.336599	-1.38086	-0.255523	-0.388632	-0.326179	-0.265278	-0.387592	-0.226896	-0.465405	-0.302747	-0.399405	
-0.472933	-0.265858	-0.335969	-0.249114	-0.402592	-0.337424	-0.321457	0.0398925	-0.245221	-0.196341	-0.157	-0.200373	-0.120842	-0.0780379	0.127304	-0.0365067	-0.246272	-0.118012	-0.0930847	-0.195773	-0.23838	-0.218594	-0.243797	-0.0303284	-0.131591	-0.362242	-0.339807	-0.244391	-0.0542737	-0.339415	-0.135337	-0.376931	-0.409157	-0.258622	-0.354933	-0.306787	-0.383897	-0.467013	-0.285044	-0.301815	-0.385495	-0.327991	-0.119896	-0.266036	-0.201024	-0.310331	-0.43384	-0.392334	-0.336559	-0.470239	-0.470916	-0.582775	-0.302857	-0.500075	-0.464496	-0.48734	-0.368206	-0.776762	-0.449791	-0.456206	-0.538711	-0.34687	-0.279648	-0.411713	-0.258032	-0.434463	-0.353603	-0.420167	-0.554384	-0.38712	-0.444673	-0.383705	-0.46168	-0.453376	-0.149899	-0.483633	-0.473523	-0.411089	-0.440998	-0.504864	-0.301478	-0.31458	-0.399342	-0.395361	-0.415664	-0.477267	-0.4157	-0.418522	-0.361575	-0.43534	-0.41104	-0.275892	-0.454354	-0.160913	-0.479098	-0.382823	-0.479777	-0.220551	-0.324633	-0.383896	-0.139845	-0.179144	-0.407162	-0.308812	-0.414974	-0.227772	-0.34101	-0.426784	-0.0476336	-0.519353	-0.365753	-0.38665	-0.282823	-0.492922	-0.409079	-0.547435	-0.314606	-0.287275	-0.177489	-0.1529	-0.389776	-0.412409	-0.368772	-0.114497	-0.366291	-0.363454	-0.206771	-0.389434	-0.219733	-0.41071	-0.350151	-0.203624	0.106448	-0.217226	-0.159062	-0.379535	-0.162604	-0.383275	-0.0717268	-0.159017	0.50627	-0.0755193	-0.158107	-0.0622381	-0.0272866	-0.197425	-0.0266967	-0.2577	-0.0553375	-0.173637	
-0.415719	-0.176327	-0.190991	-0.125432	-0.300471	-0.2022	-0.168048	0.299203	-0.135944	-0.0707843	-0.0370185	-0.0333255	-0.00193674	0.0586505	0.223656	0.0911665	-0.15371	0.0241835	-0.0708905	-0.0528944	-0.111415	-0.110217	0.0153755	0.0353845	-0.0103808	-0.222733	-0.181104	-0.136285	0.0556879	-0.232275	-0.0828686	-0.210569	-0.258774	-0.116656	-0.246363	-0.111573	-0.265109	-0.270061	-0.181931	-0.258135	-0.298213	-0.275825	-0.0488027	-0.190449	-0.129337	-0.219727	-0.288263	-0.232461	-0.242871	-0.329491	-0.345512	-0.448373	-0.153802	-0.387197	-0.352944	-0.387153	-0.199121	-0.617118	-0.334177	-0.323489	-0.398003	-0.233146	-0.138207	-0.293974	-0.138965	-0.299609	-0.184367	-0.292816	-0.414616	-0.274954	-0.255883	-0.345013	-0.369337	-0.342727	-0.214657	-0.353566	-0.228557	-0.335281	-0.404627	-0.409435	-0.214577	-0.194632	-0.311034	-0.255435	-0.351442	-0.389689	-0.276061	-0.300013	-0.216194	-0.302511	-0.230707	-0.110781	-0.350784	-0.0502907	-0.352212	-0.220619	-0.413718	-0.0143507	-0.144368	-0.154286	-0.0460879	-0.0580171	-0.261436	-0.211672	-0.29672	-0.124681	-0.206443	-0.270045	0.0451744	-0.368681	-0.218176	-0.305887	-0.118812	-0.309395	-0.202637	-0.320275	-0.176183	-0.245304	-0.0388909	-0.0362447	-0.255463	-0.342516	-0.180692	0.0357409	-0.204886	-0.224911	-0.0533163	-0.226834	-0.0319152	-0.304827	-0.223228	-0.0470807	0.190343	-0.0832143	-0.0169703	-0.237192	-0.109667	-0.228715	0.0972884	-0.00330444	2.75597	0.0389351	-0.00247991	0.081588	0.109029	0.000995826	0.0844478	-0.0908657	0.135693	-0.0144211	
-0.29411	-0.165515	-0.135421	-0.0593008	-0.233024	-0.1297	-0.0812913	0.211124	-0.0900317	-0.0183085	0.0780502	0.0549783	0.0537251	0.10614	0.228171	0.147745	-0.0860005	0.0923815	-0.0238629	0.049817	-0.0294652	-0.0755174	0.105132	0.113562	0.035617	-0.117638	-0.0583489	-0.077661	0.121945	-0.151782	0.0306624	-0.0708776	-0.202933	0.0228389	-0.176633	0.0122985	-0.1899	-0.157721	-0.247476	-0.270598	-0.285551	-0.232786	-0.0420334	-0.160035	-0.0939503	-0.199415	-0.190557	-0.0832201	-0.151272	-0.246461	-0.285808	-0.337021	-0.0987028	-0.325385	-0.285451	-0.343093	-0.140893	-0.462276	-0.235291	-0.276158	-0.314178	-0.209314	-0.0681997	-0.229769	-0.103448	-0.278248	-0.0867264	-0.215061	-0.34827	-0.202181	-0.160881	-0.238711	-0.302598	-0.289178	-0.308076	-0.295164	-0.155938	-0.287694	-0.379306	-0.342931	-0.241004	-0.129327	-0.323673	-0.13287	-0.32332	-0.282514	-0.157484	-0.217941	-0.131818	-0.203678	-0.0737342	-0.00773966	-0.273827	0.0252138	-0.2447	-0.122755	-0.374077	0.0896505	-0.0633318	-0.0693787	-0.00903863	0.0433329	-0.151121	-0.172373	-0.220588	-0.0684149	-0.0996814	-0.131993	0.106607	-0.261294	-0.132648	-0.359517	0.00319185	-0.167609	-0.0621869	-0.137724	-0.04601	-0.182625	0.0270485	-0.00185684	-0.183957	-0.344047	-0.0589554	0.140887	-0.110141	-0.163215	0.03417	-0.126126	0.0944821	-0.1632	0.00888744	0.0544599	0.189584	0.0116283	-0.00887685	-0.137761	-0.156482	-0.0946809	0.193622	0.0943238	-1.98035	0.110553	0.0781646	0.103591	0.165302	0.115791	0.185109	0.0375018	0.206311	0.0567552	
-0.278727	-0.187508	-0.115237	-0.0327718	-0.172101	-0.124316	-0.0382452	0.0697717	-0.112041	-0.0199513	0.119913	0.0262176	0.0556946	0.0776211	0.227196	0.125679	-0.0550739	0.12238	-0.0331195	0.103647	0.0109718	-0.063776	0.0506414	0.258303	0.0367001	-0.0697744	0.00851179	-0.109066	0.132327	-0.170007	0.0884666	-0.0434345	-0.185713	0.128013	-0.158779	-0.00233298	-0.157749	-0.182826	-0.245042	-0.279591	-0.295067	-0.210231	-0.0277301	-0.144438	-0.282605	-0.134649	-0.142278	0.00457529	-0.133424	-0.213712	-0.272156	-0.292271	-0.0851112	-0.302243	-0.258142	-0.352271	-0.149149	-0.342396	-0.151498	-0.263772	-0.29421	-0.170607	-0.0835557	-0.265374	-0.111374	-0.224632	-0.0725881	-0.154666	-0.31863	-0.18105	-0.098944	-0.167495	-0.263777	-0.264748	-0.163948	-0.295247	-0.194564	-0.260572	-0.355683	-0.302753	-0.294628	-0.134915	-0.365481	-0.0903283	-0.300771	-0.21213	-0.114574	-0.156765	-0.105263	-0.167143	0.00585482	0.0180684	-0.26679	0.0207772	-0.219828	-0.125551	-0.342105	0.02114	-0.0470309	-0.0602041	0.0195986	-0.0397805	-0.0528242	-0.16587	-0.170155	-0.0681081	-0.0846848	-0.0616185	0.16033	-0.245919	-0.117428	-0.374306	0.06652	-0.103533	-0.0320726	-0.0914572	-0.0102789	-0.0547527	0.0162355	0.0367113	-0.143282	-0.364317	-0.030181	0.17758	-0.0674473	-0.159081	0.0673438	-0.0499031	0.17027	-0.00838029	-0.0181204	0.0931177	0.207526	0.037179	-0.0643876	-0.0925806	-0.217896	-0.0449035	0.224106	0.0869537	-1.46627	0.0937632	0.194316	0.0810085	0.17004	0.119025	0.168934	0.116143	0.235752	0.0479419	
-0.273978	-0.0903851	-0.0836307	-0.00109529	-0.0994087	-0.125388	-0.0332775	0.000973404	-0.103582	0.00807033	0.124549	0.0325764	0.118253	0.0705544	0.241775	0.0819368	-0.0245809	0.15656	0.0738747	0.124137	0.0519799	-0.0850268	0.0523412	0.249102	0.0213403	-0.0399712	0.0530181	-0.0893203	0.152366	-0.190964	-0.0275952	-0.0350774	-0.1692	0.195817	-0.116635	0.0679537	-0.13813	-0.162836	-0.267698	-0.261713	-0.286377	-0.144679	-0.0236931	-0.110828	-0.310457	-0.0911403	-0.103013	0.0459021	-0.117279	-0.206146	-0.207577	-0.235589	-0.0817297	-0.282011	-0.192083	-0.352873	-0.151206	-0.288174	-0.078642	-0.23778	-0.284897	-0.0309584	-0.0902404	-0.20859	-0.109255	-0.141837	-0.117547	-0.12229	-0.287489	-0.162104	-0.0618406	-0.0894324	-0.235907	-0.200199	-0.00211817	-0.270334	-0.238363	-0.237009	-0.293944	-0.264431	-0.383222	-0.1349	-0.376654	-0.109998	-0.229451	-0.116307	-0.0741768	-0.042054	-0.0560803	-0.150809	0.00653027	0.0199464	-0.234857	0.00406591	-0.204868	-0.115169	-0.297078	-0.026626	-0.041867	-0.0783916	0.0165145	-0.0268347	0.0661449	-0.145957	-0.120947	-0.0383666	-0.108841	0.004848	0.161949	-0.194801	-0.0739924	-0.19541	0.0841117	-0.0627844	0.00720995	-0.0259127	0.0996206	0.0512562	-5.95141E-5	0.14259	-0.0963934	-0.163655	-0.0190593	0.170867	-0.0513736	-0.107175	0.114168	-0.0553469	0.146081	0.0391175	-0.0253574	0.0936645	0.281761	0.00861477	0.00569898	-0.057541	-0.219471	-0.025869	0.233635	0.0931027	-0.536851	0.0987839	0.30459	-0.0207337	0.209403	0.132568	0.148443	0.159305	0.269412	0.0772579	
-0.203551	-0.045164	-0.0402711	0.0139889	-0.0358823	-0.111735	-0.00939527	0.0305841	-0.0285447	0.0730066	0.11365	0.0503829	0.140232	0.0946956	0.227629	-0.0146621	0.0352381	0.208197	0.117334	0.132594	0.0479097	-0.0677489	0.0888604	0.174324	0.00458576	-0.0423016	0.0675286	-0.0810139	0.202092	-0.167063	-0.00991416	-0.0299761	-0.141009	0.244382	-0.0601177	0.0201218	-0.141493	-0.22077	-0.236844	-0.221958	-0.186077	-0.0909422	-0.0142079	-0.106552	-0.219282	-0.0771988	-0.0672513	0.0729106	-0.0977241	-0.173239	-0.177681	-0.177635	-0.0748675	-0.230246	-0.112117	-0.275679	-0.134314	-0.215408	0.0101694	-0.1906	-0.294511	0.130419	-0.0623721	-0.162047	-0.0925707	-0.0458948	-0.181316	-0.10933	-0.231189	-0.125558	-0.0310309	-0.0696712	-0.162781	-0.153248	0.202641	-0.221312	-0.15078	-0.15141	-0.230771	-0.234227	-0.517744	-0.117176	-0.224451	-0.094812	-0.166018	-0.0238574	0.0126742	-0.0151031	-0.00738097	-0.146041	0.0095688	0.0142804	-0.148006	0.00834518	-0.231255	-0.127286	-0.282537	0.0541501	-0.00987005	-0.107356	0.0117654	0.0719584	0.135096	-0.130371	-0.0978187	0.00142339	-0.122415	0.0497423	0.142956	-0.134327	-0.0094614	-0.124356	0.0657182	-0.0500325	0.0771382	0.0352274	0.167903	0.137059	-0.0222119	0.194201	-0.0875071	0.0317006	0.0331879	0.150669	-0.0227401	-0.0341969	0.144868	-0.030942	0.152548	0.0431528	-0.108873	0.0930079	0.312215	0.0325382	0.0194209	-0.0458996	-0.144751	0.00473028	0.256674	0.115285	-0.0521742	0.108878	0.370129	-0.0267226	0.228812	0.0921742	0.100451	0.18248	0.27947	0.156113	
-0.163884	-0.0197468	-0.0150796	0.0342093	0.021109	-0.100171	0.0252121	0.0686954	0.0159997	0.143924	0.0647419	0.068417	0.121674	0.106341	0.30318	-0.0071423	0.074576	0.21842	0.13089	0.146713	-0.00316953	-0.0724827	0.112873	0.183557	-0.0067354	-0.0620445	0.0241194	-0.0712731	0.238938	-0.149529	0.0386381	-0.0532584	-0.11895	0.174487	-0.0175269	0.0456954	-0.112793	-0.252277	-0.104144	-0.173605	-0.143139	0.0254544	-0.00597383	-0.100019	-0.0154238	-0.101499	-0.0514528	0.084134	-0.08522	-0.147764	-0.19727	-0.170864	-0.0833867	-0.165427	-0.0175928	-0.203591	-0.083892	-0.157493	0.0851471	-0.170726	-0.355955	0.100465	-0.0361642	-0.0951083	-0.0581818	0.0217421	-0.217991	-0.0886753	-0.160003	-0.0852035	0.000797481	-0.155643	-0.117222	-0.112291	0.109584	-0.207453	-0.0630086	-0.0783677	-0.172014	-0.20816	-0.486439	-0.0763936	-0.219114	-0.0917005	-0.132757	0.0452166	0.0577329	-0.00144644	-0.0335929	-0.138582	0.0318134	0.0318516	-0.0578315	0.000185912	-0.250702	-0.141832	-0.253293	0.0369038	0.0244117	-0.190999	-0.0724231	0.121507	0.162131	-0.130214	-0.0672737	0.0382366	-0.106616	0.0896846	0.148387	-0.0645489	-0.0299586	-0.0991073	0.105013	0.0105578	0.079604	0.0720158	0.196658	0.19784	-0.0187682	0.113755	-0.0893539	0.134875	0.116104	0.120957	-0.0118086	-0.0216882	0.171249	-0.0105138	0.124826	0.0631084	-0.0591287	0.109755	0.141064	0.0968295	-0.0441555	-0.0338515	-0.0429131	0.0311548	0.247208	0.145156	0.144696	0.0389387	0.279137	0.00592262	0.210659	0.0813362	0.0771805	0.180163	0.243116	0.211409	
