-0.126262	0.0613081	0.0165711	0.154242	0.0832517	-0.0745051	0.258257	0.182793	0.222918	0.112941	0.000476108	0.0487206	0.271942	0.0180747	0.0714372	0.0183191	0.306738	-0.162956	-0.134604	-0.137479	-0.0903924	-0.109993	0.0882517	-0.00117596	-0.0926566	-0.0218323	-0.0431205	-0.0430462	0.00396475	-0.162031	-0.00860239	-0.05324	0.110358	0.043025	-0.247701	0.0191199	0.0206578	-0.112431	-0.142539	-0.247647	-0.08635	-0.212912	-0.108782	-0.173987	-0.0345015	0.0673092	-0.0305808	-0.16203	0.103527	-0.150109	-0.278776	-0.00349289	-0.132099	-0.120878	-0.296086	-0.281842	-0.150593	-0.146979	-0.220759	-0.0408047	-0.123058	0.122628	-0.199491	-0.0810318	-0.0925796	0.0760869	-0.123149	0.154483	-0.0680126	-0.191189	-0.252681	-0.0480425	-0.0626766	-0.174326	-0.0723609	0.0570573	-0.290985	-0.0455661	-0.13075	-0.187264	0.0890854	0.102673	-0.163542	-0.195201	-0.362154	-0.246973	-0.463168	0.0200067	-0.183109	-0.0814776	-0.00400709	0.281387	-0.0238231	0.379305	-0.161374	-0.204927	0.00299265	0.0494131	-0.0983762	0.275359	-0.00628026	-0.0524493	0.16757	0.119696	-0.109359	-0.0952237	0.110389	0.172474	-0.0873204	-0.18864	-0.179374	0.00432668	-0.199171	-0.19723	-0.28613	-0.148787	-0.027613	-0.129786	-0.251222	0.194135	-0.251547	-0.0258179	-0.230784	-0.262395	-0.373075	-0.312381	-0.0222084	-0.262417	-0.136292	-0.348835	-0.209255	-0.0819223	0.238731	-0.138261	-0.32356	-0.268571	-0.295354	-0.122594	-0.488819	-0.121717	-0.444104	-0.287441	-0.4862	-0.360334	-0.23887	0.0180436	-0.198821	-0.198452	0.108719	0.0497532	0.235835	-0.425577	-0.24753	-0.0254189	0.0781562	-0.36515	0.0631157	-0.183005	-0.141179	-0.236135	-0.0449603	-0.21605	-0.0555001	0.0383247	-0.0521856	-0.211438	0.212647	0.0210478	-0.055696	-0.254291	0.162294	-0.0239975	0.0697131	-0.288706	-0.116704	-0.0412619	-0.162917	-0.195953	0.338716	0.0153693	-0.266484	-0.169125	0.139726	-0.17114	-0.169207	0.00659929	-0.0951815	-0.0480965	-0.208006	0.203679	-0.100115	-0.144429	-0.190881	-0.120699	-0.13818	-0.238262	-0.225533	0.00517609	0.0309678	-0.0436116	
-0.188217	0.0482161	0.0237204	0.0488303	0.0561951	0.0458448	0.234907	0.0845768	0.217841	0.129952	0.00824679	0.0284098	0.294568	0.0772924	0.0126115	0.00762439	0.288919	-0.0828572	-0.0491993	-0.126446	-0.133712	-0.069793	0.0500466	-0.0322809	-0.10974	0.0363663	-0.0502186	0.0416534	0.0316296	-0.0762224	0.0217707	-0.0671621	0.120833	0.00957578	-0.152366	0.010185	-0.0239105	-0.0433213	-0.129933	-0.250749	-0.04949	-0.203803	-0.114345	-0.151877	-0.160413	0.0216133	-0.0133702	-0.162166	0.123142	-0.119656	-0.157329	0.0282651	-0.106926	-0.0159948	-0.318529	-0.25353	-0.204856	-0.356251	-0.221503	0.026985	-0.135104	-0.0766613	-0.196209	-0.0740938	-0.0761826	-0.0311596	-0.0620962	0.16006	-0.0702461	-0.262073	-0.322701	-0.045397	-0.0418178	-0.147599	-0.0964869	0.050173	-0.303834	-0.0373889	-0.150767	-0.163416	0.0911478	0.0460005	-0.227429	-0.175701	-0.356222	-0.245967	-0.365827	0.0361731	-0.187659	-0.0738205	-0.00841583	0.243045	0.00436565	0.406292	-0.0469914	-0.173729	0.0200261	0.0881882	-0.0883743	0.424793	-0.0521628	-0.0335174	0.110132	0.0800202	-0.1158	-0.109602	0.0919561	0.2516	-0.0527386	0.505959	0.490325	0.350302	0.294565	0.524342	0.353162	0.407954	0.397012	0.393396	0.550003	0.640194	0.522383	0.514912	0.497815	0.343751	0.196285	0.248148	0.365687	0.595508	0.551264	0.350466	0.35852	0.27966	0.475253	0.386435	0.552511	0.289323	0.376862	0.547188	0.245706	0.377264	0.238431	0.418539	0.321537	0.341984	0.438737	0.780922	0.407156	0.456907	0.470024	0.41417	0.58064	0.250921	0.429897	0.653863	0.744512	0.302188	0.54651	0.434454	0.491215	0.430384	0.332316	0.513731	0.63229	0.560557	0.567811	0.510375	0.637725	0.690778	0.441354	0.344653	0.688805	0.57825	0.538988	0.436904	0.587399	0.687648	0.473029	0.509979	1.05379	0.636007	0.495974	0.70051	0.616496	0.664758	0.658151	0.860193	0.794492	0.798938	0.997627	0.685186	0.738002	0.887963	0.711805	0.822546	0.726194	0.683189	0.617373	0.905597	0.675364	0.857702	
-0.186323	0.00807336	-0.0609123	0.0121195	0.007613	0.0726348	0.192582	-0.268799	0.156761	0.121617	0.0242808	0.0241728	0.0298434	0.117945	0.0827347	0.0131619	0.243386	0.0650845	-0.0177068	-0.110577	-0.107608	-0.0608304	-0.0316049	-0.0629407	-0.141082	-0.023297	-0.0659099	0.0818107	-0.0292019	-0.198875	-0.0189758	-0.101274	0.114714	-0.0172676	-0.114578	0.0196837	-0.0705511	-0.138163	-0.129763	-0.203008	-0.0428	-0.1619	-0.107142	-0.155086	-0.184988	-0.0852907	0.00449095	-0.180447	0.146404	-0.144238	-0.00997317	0.0844946	-0.117089	-0.00173954	-0.337097	-0.252892	-0.215484	-0.614641	-0.229011	0.121521	-0.178149	-0.0286495	-0.202153	-0.0715559	-0.0307856	-0.0882733	-0.0186342	0.140479	-0.069596	-0.292098	-0.292431	0.00345204	-0.0310541	-0.162209	-0.134841	-0.0191784	-0.328632	-0.0376485	-0.0756105	-0.198837	0.0482873	-0.0129436	-0.279015	-0.171423	-0.336209	-0.2189	-0.240101	-0.0311315	-0.176335	-0.00511084	-0.00337137	0.236953	-0.0101084	0.283134	0.0763662	-0.145181	0.0602783	0.0911771	-0.0879986	0.479381	0.00742656	-0.0139731	0.0946749	0.0953617	-0.125854	-0.139438	0.0845069	0.332976	0.00938946	0.150591	0.133752	0.113785	0.1329	0.118228	0.0747798	0.0676835	0.0352662	0.0761024	0.181227	0.296865	0.230846	0.124622	0.0376175	-0.123262	-0.0991814	-0.120467	0.0292307	0.0955353	0.208803	-0.054892	0.0232664	-0.0575366	0.157229	-0.167884	0.623222	0.00684381	-0.00699674	0.142857	-0.0400631	0.0762337	-0.036204	0.0917187	0.207809	0.0307073	0.0913532	0.463353	0.050406	0.205444	0.118725	0.119486	0.336897	-0.0393986	0.110591	0.388336	0.494686	0.0193713	0.225318	0.118661	0.199589	0.11797	-0.002346	0.205844	0.31745	0.320899	0.231133	0.257361	0.384067	0.509945	0.196156	0.116607	0.424909	0.341025	0.217052	0.201306	0.292621	0.461307	0.503383	0.197281	0.782354	0.345003	0.147985	0.394241	0.279171	0.270891	0.235106	0.398676	0.360895	0.356999	0.627306	0.244065	0.172469	0.289624	0.186783	0.363575	0.232739	0.148308	0.126612	0.310755	0.196899	0.36098	
-0.204118	-0.0874335	-0.0250923	0.00957592	0.0319142	0.113444	0.177932	-0.431215	0.178793	0.141044	0.0399164	0.042225	-0.0144833	0.161881	0.118425	0.0551841	0.223645	-0.0965512	-0.0391341	-0.0886194	-0.0664241	-0.0754853	-0.104673	-0.0410336	-0.141042	-0.0839157	-0.0199869	0.11693	-0.110907	0.0543608	0.159126	-0.0964195	0.149845	-0.0364119	-0.0906997	0.0792412	-0.107236	-0.175849	-0.114169	-0.229018	-0.0115092	-0.109276	-0.100948	-0.163859	-0.150686	-0.164064	-0.000539361	-0.176941	0.282305	-0.147666	0.0933593	0.108404	-0.138973	-0.0383255	-0.294431	-0.233707	-0.246605	-0.502054	-0.264148	0.00553043	-0.166152	-0.0893824	-0.181869	-0.0638534	0.103998	0.0517819	-0.00559143	0.114648	-0.0337944	-0.257386	-0.270855	0.0837472	-0.0104761	-0.15468	-0.162916	-0.0513142	-0.314276	-0.0142399	-0.0531694	-0.22629	0.00019925	0.0566727	-0.244347	-0.140793	-0.272595	-0.215493	-0.27636	-0.143633	-0.179373	0.032433	-0.0202147	0.251625	-0.0746379	0.215218	0.151534	-0.105008	0.114346	0.0738732	-0.130296	0.27115	0.0617519	0.0110676	0.0996764	0.13677	-0.0961866	0.0285891	0.118326	0.367273	0.0469505	0.0812281	0.12079	0.114571	-0.103519	0.0681041	0.0550921	0.0113204	-0.042206	0.0972628	0.128948	0.220692	0.147444	0.0688867	-0.0776878	-0.0941618	-0.0107008	-0.163125	-0.00461135	-0.0778704	0.219121	-0.127884	-0.0556024	-0.127602	0.0857299	0.0550882	0.210358	-0.0557895	-0.0599732	0.0917739	-0.0845557	0.0140991	-0.166416	-0.00294073	0.255628	-0.00124619	0.0321259	0.350617	0.0123743	0.204199	0.0257439	0.0402278	0.286789	-0.098991	-0.00234255	0.378641	0.520741	-0.0120825	0.449553	0.0776835	0.0995734	0.0909458	-0.0411308	0.163873	0.270334	0.22786	0.176955	0.246141	0.380402	0.439641	0.155578	0.240956	0.299214	0.248876	0.137816	0.148976	0.225972	0.392855	0.255155	0.110068	0.656061	0.252139	0.0687064	0.281055	0.123746	0.174292	0.202479	0.242335	0.258803	0.271924	0.260433	0.139574	0.00170305	0.132987	0.0989903	0.308855	0.189286	0.0869699	0.163914	0.235034	0.217403	0.341651	
-0.231793	-0.213762	-0.00127384	0.00681167	0.100993	0.217308	0.124628	-0.296108	0.247726	0.153216	0.045512	0.0934069	0.0683288	0.125865	0.0927219	0.116593	0.226115	-0.146988	-0.0747833	-0.0766939	-0.0434116	-0.111682	-0.215889	0.00404406	-0.0970356	-0.106434	-0.0109623	0.115678	-0.139256	0.0976695	0.260351	-0.132816	0.160409	-0.0400709	-0.0539688	0.130415	-0.0807756	-0.204156	-0.119743	-0.233657	0.000526181	-0.117691	-0.0566872	-0.19525	0.000697375	-0.173986	-0.0563736	-0.223766	0.262003	-0.178625	0.131128	0.0814939	-0.153416	-0.116034	-0.263621	-0.199242	-0.26206	-0.211193	-0.222964	-0.0885378	-0.151983	-0.144952	-0.220183	-0.00575753	0.0836856	0.0784182	-0.01131	0.0637641	0.035573	-0.18754	-0.224181	0.115271	0.0134077	-0.125033	-0.156776	-0.0677918	-0.273357	-0.022713	0.0255183	-0.140883	-0.00318278	0.103639	-0.251259	-0.0738002	-0.230588	-0.231675	-0.191822	-0.202455	-0.169357	0.0852829	-0.01226	0.190644	-0.120725	0.113276	0.120241	-0.065893	0.119335	0.0775457	-0.14552	0.218046	0.0448084	0.113453	0.105234	0.163229	-0.0801886	0.0255782	0.100332	0.286189	0.0428349	0.0710605	0.250919	0.121181	-0.155197	0.0568724	0.0400287	0.0358189	0.0268398	0.205729	0.0991089	0.237745	0.17887	0.0452738	0.055019	-0.0362912	-0.00832237	-0.148869	0.0315684	-0.0334526	0.265594	-0.11775	-0.0289194	-0.151988	0.0857216	0.0207562	-0.319097	-0.1179	-0.0623581	0.0750723	-0.116603	-0.00674486	-0.174725	-0.0688575	0.157802	0.0359225	-0.00602271	0.271109	0.0121912	0.18346	-0.0120745	0.0365414	0.2198	-0.0790944	-0.014957	0.484575	0.40037	0.139993	0.457471	0.0833278	0.0757369	0.119983	0.0160168	0.175617	0.286358	0.177014	0.218581	0.286991	0.358679	0.393282	0.116388	0.268724	0.209192	0.190572	0.142547	0.14691	0.183678	0.362651	0.0913466	0.114207	0.663036	0.177103	0.0837536	0.199715	0.0536901	0.121354	0.206957	0.208024	0.237615	0.254506	0.0108182	0.161302	0.00565956	0.234334	0.0880776	0.351555	0.172931	0.11413	0.207493	0.219126	0.23554	0.375639	
-0.278988	-0.244001	-0.137176	-0.0176377	0.103408	0.27774	0.0979217	-0.229551	0.294328	0.175162	0.0427598	0.0869117	0.103789	0.0810483	0.0710609	0.173943	0.202158	-0.140825	-0.12082	-0.0908507	-0.0539499	-0.100307	-0.344455	0.0164072	-0.0558391	-0.0386522	0.0362182	0.0964455	-0.136316	0.0236008	0.173238	-0.161577	0.128309	-0.0693735	6.36837E-5	0.155819	-0.0477969	-0.112038	-0.126439	-0.231183	-0.0374542	-0.113325	-0.0918029	-0.193184	0.035449	-0.177273	-0.0149787	-0.234619	0.00319739	-0.20088	0.100512	0.081833	-0.0778735	-0.0926039	-0.196987	-0.182053	-0.274596	-0.0771423	-0.20795	0.0374153	-0.159966	-0.149914	-0.258408	0.0293246	0.0182163	-0.0251924	-0.0293219	-0.0588106	0.132537	-0.129517	-0.147078	0.110361	0.0202338	-0.0463463	-0.134275	-0.133246	-0.229224	-0.0769084	0.00889973	-0.108709	-0.0172043	0.096051	-0.318101	-0.0444581	-0.186618	-0.22897	-0.242625	-0.231029	-0.167827	0.0794287	-0.0800346	0.194761	-0.0875718	0.0501312	0.0856177	-0.0521333	0.0907312	0.0978552	-0.134676	0.174616	-0.0191953	0.241938	0.157235	0.156663	-0.103811	-0.135138	0.0764783	0.229707	0.0100908	0.0272558	0.367393	0.14084	-0.0349247	0.0345192	-0.0242377	0.0675003	0.0503949	0.259963	0.0709653	0.2503	0.295542	0.065421	0.108805	0.00362296	-0.0218895	-0.13797	0.0337037	0.0284344	0.340596	-0.125499	0.000775154	-0.127305	0.127902	-0.182256	-0.249574	-0.0974722	0.00227123	0.0422966	-0.0336862	-0.050766	-0.167291	-0.0572957	0.112652	0.0709229	0.0222024	0.214269	-0.0624398	0.190965	-0.00425408	-0.0684911	0.195886	-0.0260459	-0.038016	0.53602	0.337391	0.236661	0.405478	0.147374	0.0895499	0.115785	0.0583683	0.161001	0.294934	0.150821	0.241811	0.278756	0.261892	0.3621	0.0657562	0.24656	0.208488	0.225114	0.133187	0.155862	0.181749	0.32382	0.135616	0.0867063	0.613498	0.138985	0.0903131	0.146497	0.0605072	0.0738008	0.244358	0.23014	0.209654	0.205907	0.260816	0.138715	0.0334785	0.343298	0.111171	0.391448	0.145553	0.177573	0.18479	0.183501	0.192947	0.391319	
-0.297429	-0.225801	-0.0247224	-0.0675257	0.0609128	0.166803	0.0249589	-0.29635	0.241037	0.155109	-0.0157125	0.08482	0.045374	0.0731024	0.147096	0.276547	0.108024	-0.116365	-0.167566	-0.105493	-0.0761734	-0.0684403	-0.401956	-0.0419632	-0.0545213	0.0317484	0.0559262	0.0742058	-0.104991	-0.0609487	-0.00228143	-0.144375	0.066451	-0.154846	-0.0123057	0.111194	-0.0340646	-0.0792615	-0.0752242	-0.287079	-0.0525681	-0.111164	-0.22499	-0.146867	-0.104183	-0.222022	0.0415314	-0.241984	-0.230386	-0.190514	-0.0546882	0.146374	-0.0047178	-0.0512091	-0.223083	-0.111124	-0.216404	-0.0895991	-0.169644	-0.078575	-0.186142	-0.0438482	-0.280739	0.0257072	-0.0281547	0.0537597	-0.0454831	-0.114734	0.102581	-0.0906139	-0.1307	0.0901658	0.0102558	0.0188134	-0.157766	0.04694	-0.237935	-0.0870292	-0.0654518	-0.089401	-0.0371135	0.0748159	-0.416324	-0.08385	-0.0694739	-0.23575	-0.405677	-0.210181	-0.155198	0.0235849	-0.143241	0.212876	-0.0444307	0.0108207	0.0396081	-0.103617	0.0877013	0.059321	-0.133026	0.32657	0.0397106	0.250703	0.250575	0.12525	-0.0777793	-0.0900204	0.0897392	0.212979	-0.0240005	-0.00974843	0.362823	0.114064	-0.195945	-0.00921173	-0.0552011	0.131342	0.0298335	0.208968	0.122056	0.262402	0.404589	0.073912	-0.0887875	0.0681517	-0.0807534	-0.0914084	0.0162218	0.125925	0.298455	-0.149711	0.0153866	-0.0910171	0.164469	-0.110773	0.0229304	-0.0569261	0.0526038	0.0762341	-0.0342785	-0.0726221	-0.125699	-0.0205052	0.174874	0.0491877	0.0800203	0.112155	-0.106346	0.214176	0.0302675	-0.0811167	0.215637	0.00315703	-0.020305	0.413222	0.280671	0.207922	0.487301	0.17822	0.138539	0.143151	0.0563414	0.117334	0.293298	0.149775	0.199313	0.224029	0.161797	0.313855	0.0770897	0.318045	0.16163	0.225892	0.121294	0.118461	0.0600555	0.373769	0.192886	0.00859193	0.476014	0.110676	0.0725736	0.118134	0.0508169	0.0794169	0.426864	0.250523	0.226224	0.281105	0.118337	0.0476171	0.0767338	0.423854	0.11592	0.378175	0.143733	0.197841	0.128903	0.101259	0.141309	0.358578	
-0.230141	-0.168564	0.0425779	-0.0644044	0.00995887	0.111364	0.0353634	-0.244753	0.229467	0.183529	-0.0463903	0.0773758	0.069262	0.0949793	0.236663	0.322572	0.0309723	0.0365357	-0.110785	-0.0593295	-0.109199	-0.0819548	-0.332491	-0.0950337	-0.0733869	0.0869512	0.0595196	0.038419	0.00471955	-0.151849	0.0683819	-0.132639	0.0275367	-0.194776	0.0144879	0.125315	-0.112951	-0.109732	-0.0655861	-0.228338	-0.0490846	-0.0629276	-0.335742	-0.123403	-0.0791617	-0.201125	0.0842711	-0.227109	-0.309026	-0.165927	-0.173954	0.169091	-0.0395797	0.0690644	-0.192076	-0.0359532	-0.122914	-0.133638	-0.139268	-0.147902	-0.186018	-0.126629	-0.234487	0.0209502	-0.053926	0.0323712	-0.0620311	-0.101209	-0.00489758	-0.077316	-0.134045	0.0577912	-0.0108041	-0.101998	-0.188438	0.0691931	-0.249899	-0.0717977	-0.0778427	-0.122171	-0.0528941	-0.0811024	-0.287455	-0.0795364	0.0602977	-0.185684	-0.596204	-0.171701	-0.133022	0.00673137	-0.172029	0.0666753	-0.0319536	0.00664428	0.00704808	-0.10663	0.0606031	0.0469219	-0.129716	0.418912	0.145731	0.190176	0.251544	0.127256	0.101093	0.056253	0.12665	0.271017	-0.0524288	0.0230165	0.28616	0.0592657	-0.307003	0.0113271	-0.0771022	0.131747	0.0605207	0.131678	0.164707	0.279605	0.480513	0.0821945	-0.104031	0.00467234	-0.0968485	-0.0612607	-0.0151492	0.148193	0.192393	-0.162705	0.00776948	-0.0920521	0.252848	0.179724	0.0515956	-0.0227743	0.0894916	0.0848709	-0.00767642	-0.0209966	-0.0139408	-0.0219202	0.27319	0.0197477	0.0742551	0.121358	-0.093406	0.189695	0.0428102	-0.00317063	0.22612	0.0606264	0.0212746	0.428556	0.0820437	0.156344	0.548886	0.170851	0.204377	0.190824	0.122669	0.116498	0.283444	0.153652	0.143013	0.162093	0.0896892	0.311579	0.0826819	0.305077	0.116132	0.0997636	0.111441	0.110248	-0.00383503	0.438317	0.219547	-0.00207187	0.278253	0.0595034	0.0731447	0.149686	0.0453865	0.112935	0.539678	0.259767	0.241149	0.358852	-0.309229	0.0417543	0.0715289	0.426819	0.114983	0.364083	0.120195	0.193869	0.0953986	0.076877	0.22973	0.334344	
-0.170017	-0.131456	0.0789021	-0.0975096	0.0314056	-0.00308506	0.0659564	-0.226435	0.170608	0.181451	-0.0623437	0.101383	0.0765869	0.0259289	0.316001	0.289552	-0.0515704	0.149657	-0.0763186	0.00180478	-0.117808	-0.139522	-0.274758	-0.104719	-0.132595	0.101604	0.0276225	-0.0199072	0.0305647	-0.19385	0.142533	-0.119732	-0.0780751	-0.135108	-0.0414112	0.0892629	-0.194701	-0.103607	-0.0784581	-0.0917595	-0.0522973	-0.0689007	-0.403338	-0.209259	-0.0877055	-0.220989	0.109576	-0.225779	-0.341622	-0.166243	-0.151232	0.137621	-0.0919005	0.0989247	-0.160818	-0.0150479	-0.091229	-0.177925	-0.134736	-0.252776	-0.149825	-0.177427	-0.225184	0.0248099	-0.112717	-0.0828783	-0.0787566	-0.0546818	-0.149317	-0.125703	-0.0921817	0.0788188	-0.0158959	-0.0807652	-0.178225	0.0621222	-0.238972	-0.0793569	-0.114554	-0.170461	-0.0363698	-0.130163	-0.159529	-0.032824	0.130332	-0.100191	-0.420039	-0.137356	-0.114097	0.0422526	-0.151674	-0.0140252	-0.0547761	-0.0312175	0.169787	-0.09859	0.0978538	0.0187969	-0.110322	0.486311	0.193259	0.177053	0.287365	0.154873	0.314003	0.0451004	0.161787	0.206975	-0.0691934	0.0879753	0.15316	0.0330365	-0.278966	-0.00604069	-0.0919702	0.104747	0.0322921	0.0795018	0.137638	0.269082	0.443306	0.0763042	-0.115448	-0.0176446	-0.220203	-0.0185867	-0.0271085	0.0963946	0.124258	-0.196329	-0.000833722	-0.148666	0.281228	0.354491	0.0271226	-0.0595216	0.143946	0.0238913	-0.0313787	0.00348812	0.0128853	0.00909438	0.190536	-0.0229257	0.0718025	0.156216	-0.127488	0.0730998	0.0685023	0.0422108	0.154288	0.104917	0.0349249	0.467709	-0.0553981	0.0893666	0.478792	0.155177	0.208376	0.200702	0.204023	0.0717404	0.204913	0.164885	0.0495358	0.197805	0.0352696	0.413268	0.0869846	0.184737	0.0873806	0.0564786	0.0746283	0.174974	0.031478	0.431069	0.194607	-0.0423935	0.0846619	0.0344017	0.0126025	0.0807331	-0.0128226	0.0988725	0.566142	0.236152	0.206711	0.372267	-0.0175479	0.00658542	0.0569626	0.324263	0.131439	0.33312	0.123977	0.136588	0.228805	0.197356	0.225385	0.296303	
-0.147885	-0.116497	0.145937	-0.12891	0.0877103	-0.106782	-0.00779727	-0.146294	0.196921	0.197439	-0.0150441	0.093208	0.0759016	-0.0213581	0.399823	0.274219	-0.0724678	0.220708	-0.112717	0.0265454	-0.139852	-0.19316	-0.196803	-0.082733	-0.156944	0.0478113	-0.0330452	-0.019432	0.0214387	-0.285563	0.354832	-0.0941368	-0.111262	-0.0441899	-0.0387332	0.0767792	-0.203302	-0.0838247	-0.166546	-0.0629095	-0.0879574	-0.0608635	-0.377695	-0.272018	-0.277068	-0.231736	0.186356	-0.197265	-0.263659	-0.19777	-0.0752617	0.104183	-0.143033	0.192027	-0.126543	-0.0582768	-0.136611	-0.280927	-0.123898	-0.374272	-0.166188	-0.182921	-0.214179	0.000118349	-0.131105	0.00623318	-0.111179	0.00140625	-0.15406	-0.185521	-0.0654289	0.0310855	-0.0585507	0.0788815	-0.143214	0.195805	-0.18664	-0.138558	-0.157986	-0.193091	-0.0420925	-0.133089	-0.125949	-0.0337187	0.15027	-0.111826	-0.23619	-0.148324	-0.124505	0.0443438	-0.121029	-0.0264297	-0.114801	-0.0820689	0.21404	-0.126335	0.0874932	-0.00125592	-0.120432	0.412095	0.143471	0.146416	0.245761	0.114228	0.402088	-0.0777648	0.147423	0.116292	-0.100345	0.117707	0.0569034	0.0315498	-0.169888	-0.00856355	-0.119141	0.0796068	-0.0667698	0.0493393	0.0967362	0.229653	0.0894632	0.0542268	-0.175258	-0.0503405	-0.26357	-0.0413874	-0.0248932	0.011159	0.0695378	-0.219089	0.0064007	-0.144758	0.243262	0.445052	0.131659	-0.0575966	0.195345	-0.0619036	0.00270661	0.0481452	-0.00366591	0.0650139	0.040644	-0.0233191	0.0703029	0.187207	-0.0743662	0.0349544	0.0785317	0.127724	0.148716	0.0772896	-0.036235	0.507413	0.0665254	0.129607	0.399207	0.116756	0.194567	0.174409	0.150701	0.0916591	0.123239	0.162253	0.0326729	0.183876	0.00335866	0.490459	0.0855757	0.148408	0.128177	0.0419763	0.0817785	0.198096	0.0695245	0.420983	0.374906	-0.00473112	-0.0541873	0.0251927	-0.0485998	0.0486802	-0.113118	0.095692	0.497124	0.245961	0.149243	0.375098	0.0854326	0.0459969	0.0571026	0.171512	0.101207	0.292048	0.116418	0.192725	0.299552	0.254746	0.223852	0.157175	
